Snapshots/Description,Snapshots/Encrypted,Snapshots/OwnerId,Snapshots/Progress,Snapshots/SnapshotId,Snapshots/StartTime,Snapshots/State,Snapshots/VolumeId,Snapshots/VolumeSize,Snapshots/StorageTier,Snapshots/OwnerAlias,Snapshots/Tags/0/Key,Snapshots/Tags/0/Value,Snapshots/Tags/1/Key,Snapshots/Tags/1/Value,Snapshots/Tags/2/Key,Snapshots/Tags/2/Value,Snapshots/Tags/3/Key,Snapshots/Tags/3/Value,Snapshots/Tags/4/Key,Snapshots/Tags/4/Value,Snapshots/Tags/5/Key,Snapshots/Tags/5/Value,Snapshots/Tags/6/Key,Snapshots/Tags/6/Value,Snapshots/Tags/7/Key,Snapshots/Tags/7/Value,Snapshots/Tags/8/Key,Snapshots/Tags/8/Value
Created for policy: policy-0a56edde1220152f1 schedule: 2 weeks of daily snapshots,false,086685601027,100%,snap-07ba42b609286ccdc,2022-02-14T00:16:03.380Z,completed,vol-02ef90b512129ae64,30,standard,,spotinst:aws:ec2:group:createdBy,spotinst,aws:dlm:lifecycle-policy-id,policy-0a56edde1220152f1,aws:dlm:lifecycle-schedule-name,2 weeks of daily snapshots,dlm:managed,true,Name,sonarqube,SnapshotCreator,DLM,Snapshot,true,MaintainedBY,DevOps,CreatedBy,terraform
Created for policy: policy-0a56edde1220152f1 schedule: 2 weeks of daily snapshots,false,086685601027,100%,snap-0769ca21c5bdfcf2d,2022-02-13T00:17:45.572Z,completed,vol-02ef90b512129ae64,30,standard,,Name,sonarqube,SnapshotCreator,DLM,MaintainedBY,DevOps,Snapshot,true,aws:dlm:lifecycle-schedule-name,2 weeks of daily snapshots,CreatedBy,terraform,aws:dlm:lifecycle-policy-id,policy-0a56edde1220152f1,dlm:managed,true,spotinst:aws:ec2:group:createdBy,spotinst
,false,086685601027,100%,snap-0c9591e371a22232e,2021-06-01T19:29:59.336Z,completed,vol-0607d1d7aa5f2eb4d,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,Name,node-exporter,spotinst:accountId,act-bf1b8e33,Snapshot,true,spotinst:aws:ec2:group:id,sig-bc6b4628,MaintainedBY,DevOps,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-069705ca2bc402dd2,2021-06-01T19:20:00.439Z,completed,vol-0607d1d7aa5f2eb4d,8,standard,,CreatedBy,terraform,Name,node-exporter,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-bc6b4628,MaintainedBY,DevOps,Snapshot,true,,,,
,false,086685601027,100%,snap-0f9d83f6793518719,2021-05-24T07:30:02.411Z,completed,vol-0e0df761e2378f03b,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-4b9dcc8b,CreatedBy,terraform,Snapshot,true,Name,node-exporter,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,,,,
,false,086685601027,100%,snap-0ea2469ad2204976e,2021-05-24T07:20:00.736Z,completed,vol-0e0df761e2378f03b,8,standard,,MaintainedBY,DevOps,Snapshot,true,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-4b9dcc8b,Name,node-exporter,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-04604d1f51d6e19a2,2021-05-21T13:49:59.250Z,completed,vol-0f6f9bd99af07a53d,8,standard,,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,Snapshot,true,MaintainedBY,DevOps,Name,prometheus,spotinst:aws:ec2:group:id,sig-846244a2,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-06a576f06bf1cfe20,2021-05-21T13:44:58.222Z,completed,vol-0f6f9bd99af07a53d,8,standard,,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,Snapshot,true,Name,prometheus,MaintainedBY,DevOps,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-846244a2,,,,
,false,086685601027,100%,snap-0e4dc9299490a9665,2021-05-21T13:05:00.535Z,completed,vol-023ecfb0e5f6b3630,8,standard,,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-3f90c33f,MaintainedBY,DevOps,Name,prometheus,Snapshot,true,,,,
,false,086685601027,100%,snap-0309532d95743f7b8,2021-05-21T12:55:01.477Z,completed,vol-0fa4a058e8b19ede9,8,standard,,MaintainedBY,DevOps,Name,prometheus,spotinst:aws:ec2:group:id,sig-f769075b,Snapshot,true,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-0f56de3b4cfedc886,2021-05-21T12:49:57.092Z,completed,vol-0fa4a058e8b19ede9,8,standard,,spotinst:aws:ec2:group:id,sig-f769075b,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,Snapshot,true,MaintainedBY,DevOps,Name,prometheus,,,,
,false,086685601027,100%,snap-074ad80663aefab8d,2021-05-21T12:29:57.814Z,completed,vol-0d47195767d2a6f38,8,standard,,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,MaintainedBY,DevOps,Snapshot,true,Name,prometheus,spotinst:aws:ec2:group:id,sig-70fdefd7,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-073a39aa3d7ce536f,2021-05-21T12:35:02.079Z,completed,vol-0d47195767d2a6f38,8,standard,,Snapshot,true,Name,prometheus,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-70fdefd7,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-0fd7aebf50f2c4bcb,2021-05-21T09:19:59.989Z,completed,vol-027d1d419336571e9,8,standard,,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-30474723,MaintainedBY,DevOps,Name,prometheus,Snapshot,true,,,,
,false,086685601027,100%,snap-0d06170e3a51b4563,2021-05-21T09:14:57.421Z,completed,vol-027d1d419336571e9,8,standard,,spotinst:aws:ec2:group:id,sig-30474723,Snapshot,true,Name,prometheus,CreatedBy,terraform,MaintainedBY,DevOps,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-057cb87d6fa1c7b70,2021-05-21T08:45:03.025Z,completed,vol-0c612d20efd8c4130,8,standard,,Snapshot,true,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-656c5d9e,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,Name,prometheus,,,,
,false,086685601027,100%,snap-0415bda678de54305,2021-05-21T08:34:58.478Z,completed,vol-0c612d20efd8c4130,8,standard,,Snapshot,true,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Name,prometheus,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,spotinst:aws:ec2:group:id,sig-656c5d9e,,,,
,false,086685601027,100%,snap-0df89e55279d154fb,2021-05-20T09:54:59.081Z,completed,vol-0871dfb5b9da35266,8,standard,,Name,node-exporter,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-ed4690d6,Snapshot,true,MaintainedBY,DevOps,,,,
,false,086685601027,100%,snap-09cdf55b6a8eb471d,2021-05-20T09:44:59.741Z,completed,vol-0871dfb5b9da35266,8,standard,,spotinst:aws:ec2:group:id,sig-ed4690d6,Snapshot,true,MaintainedBY,DevOps,Name,node-exporter,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-041df71052ba0f329,2021-05-18T16:04:59.544Z,completed,vol-07cf494f016786081,8,standard,,MaintainedBY,DevOps,Snapshot,true,Name,prometheus,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-58a9fe37,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-0c913803a0e301ee0,2021-05-18T16:14:58.742Z,completed,vol-07cf494f016786081,8,standard,,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-58a9fe37,spotinst:aws:ec2:group:createdBy,spotinst,Snapshot,true,Name,prometheus,MaintainedBY,DevOps,,,,
,false,086685601027,100%,snap-09ab2b574f64a90b0,2021-05-17T12:54:59.227Z,completed,vol-032afd81398c3c65e,8,standard,,spotinst:aws:ec2:group:id,sig-c255ad61,Snapshot,true,MaintainedBY,DevOps,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,Name,prometheus,,,,
,false,086685601027,100%,snap-00f178f1aaab380b7,2021-05-17T12:49:57.542Z,completed,vol-032afd81398c3c65e,8,standard,,Name,prometheus,MaintainedBY,DevOps,Snapshot,true,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-c255ad61,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-0e323b55e4d2be4ff,2021-05-17T10:15:00.027Z,completed,vol-0877a323fa82d0fd2,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-74569c6c,CreatedBy,terraform,Snapshot,true,Name,prometheus,MaintainedBY,DevOps,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-04bea23e630a5bb53,2021-05-17T10:05:01.040Z,completed,vol-0877a323fa82d0fd2,8,standard,,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-74569c6c,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,Name,prometheus,Snapshot,true,,,,
,false,086685601027,100%,snap-066e212da632fd518,2021-04-26T13:40:06.079Z,completed,vol-0078f9660c9d6baae,100,standard,,MaintainedBY,DevOps,Snapshot,true,CreatedBy,terraform,spotinst:aws:ec2:group:id,sig-e2046ff4,spotinst:aws:ec2:group:createdBy,spotinst,Name,xray,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-07a25e9bc9eae9c06,2021-04-26T13:29:58.813Z,completed,vol-0078f9660c9d6baae,100,standard,,Name,xray,MaintainedBY,DevOps,Snapshot,true,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-e2046ff4,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-06066b206220df536,2021-01-26T11:39:57.587Z,completed,vol-0dc2746f0182696fe,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:accountId,act-bf1b8e33,Name,sonarqube,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-e46a9159,CreatedBy,terraform,,,,,,
,false,086685601027,100%,snap-04bd2cedf4274c9ff,2021-01-26T11:34:56.923Z,completed,vol-0dc2746f0182696fe,8,standard,,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-e46a9159,Name,sonarqube,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,,,,,,
,false,086685601027,100%,snap-0da92b7a326fa85dd,2021-08-16T14:50:00.965Z,completed,vol-07a671a8841ea9862,8,standard,,Snapshot,true,MaintainedBY,DevOps,Name,node-exporter,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-d60e5606,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-085247b9d27585969,2021-08-16T14:44:58.722Z,completed,vol-07a671a8841ea9862,8,standard,,MaintainedBY,DevOps,Name,node-exporter,Snapshot,true,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-d60e5606,,,,
,false,086685601027,100%,snap-09c2c8eb9948490f7,2021-08-16T14:15:02.595Z,completed,vol-0f14fc1601c05cf0b,8,standard,,MaintainedBY,DevOps,Snapshot,true,Name,node-exporter,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,spotinst:aws:ec2:group:id,sig-5b8e4162,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-0ef4bf5e5e908f1f3,2021-08-16T14:25:00.719Z,completed,vol-0f14fc1601c05cf0b,8,standard,,Snapshot,true,MaintainedBY,DevOps,Name,node-exporter,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-5b8e4162,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-0431404d1bf80d555,2021-05-26T08:14:57.984Z,completed,vol-02b2bb67eb9634600,8,standard,,spotinst:aws:ec2:group:id,sig-6222417d,Name,prometheus,Snapshot,true,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-02e440693f4c66aa7,2021-05-26T08:09:57.302Z,completed,vol-02b2bb67eb9634600,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Name,prometheus,Snapshot,true,spotinst:aws:ec2:group:id,sig-6222417d,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-06c35ac5cba477cb8,2021-05-25T07:44:57.440Z,completed,vol-0252bf5cfa69a54f8,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:accountId,act-bf1b8e33,Snapshot,true,Name,prometheus,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-2bdf3373,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-076fd3b4c5da7c17f,2021-05-25T07:35:01.508Z,completed,vol-0252bf5cfa69a54f8,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-2bdf3373,Name,prometheus,Snapshot,true,,,,
,false,086685601027,100%,snap-03218b257389bcc13,2021-05-21T14:19:58.101Z,completed,vol-0e24cf09999cdcba7,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,spotinst:aws:ec2:group:id,sig-1986dda3,Snapshot,true,spotinst:accountId,act-bf1b8e33,Name,prometheus,MaintainedBY,DevOps,,,,
,false,086685601027,100%,snap-01a79404bbb0eb0ff,2021-05-21T14:24:58.761Z,completed,vol-0e24cf09999cdcba7,8,standard,,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,Snapshot,true,Name,prometheus,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-1986dda3,,,,
,false,086685601027,100%,snap-09084900ff2da5782,2021-05-21T11:29:59.870Z,completed,vol-0842f6c34953f7206,8,standard,,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Name,prometheus,CreatedBy,terraform,Snapshot,true,spotinst:aws:ec2:group:id,sig-0b72911e,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-06fba06a066ff6635,2021-05-21T11:20:05.585Z,completed,vol-0842f6c34953f7206,8,standard,,Name,prometheus,Snapshot,true,spotinst:aws:ec2:group:id,sig-0b72911e,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,MaintainedBY,DevOps,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-0fcf03b6e2534ca60,2021-05-21T08:14:59.128Z,completed,vol-0c9f0e89bc0c11acd,8,standard,,MaintainedBY,DevOps,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,Snapshot,true,spotinst:aws:ec2:group:id,sig-38a68722,Name,prometheus,,,,
,false,086685601027,100%,snap-078daf27f75fb663c,2021-05-21T08:05:03.008Z,completed,vol-0c9f0e89bc0c11acd,8,standard,,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-38a68722,Name,prometheus,Snapshot,true,MaintainedBY,DevOps,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-0f455f2cb414ce17e,2021-05-20T19:44:58.780Z,completed,vol-00374c5efb2929d77,8,standard,,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,Name,prometheus,Snapshot,true,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-0663be92,,,,
,false,086685601027,100%,snap-0ec26d693f5cbecad,2021-05-20T19:35:00.916Z,completed,vol-00374c5efb2929d77,8,standard,,spotinst:aws:ec2:group:id,sig-0663be92,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,MaintainedBY,DevOps,Name,prometheus,Snapshot,true,,,,
,false,086685601027,100%,snap-006e46af8a293a91d,2021-05-20T19:24:59.612Z,completed,vol-00e08797c546149cb,8,standard,,MaintainedBY,DevOps,Snapshot,true,Name,prometheus,spotinst:aws:ec2:group:id,sig-762bde30,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-0ba586551774cc6b7,2021-05-20T19:14:59.020Z,completed,vol-00e08797c546149cb,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Name,prometheus,Snapshot,true,spotinst:aws:ec2:group:id,sig-762bde30,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-0995ae6b63dd41f36,2021-05-18T15:40:01.593Z,completed,vol-010c5d7ec5f9c5509,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,Name,prometheus,Snapshot,true,MaintainedBY,DevOps,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-57dbc490,,,,
,false,086685601027,100%,snap-028b3002fd747cd20,2021-05-18T15:30:01.479Z,completed,vol-010c5d7ec5f9c5509,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,Snapshot,true,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-57dbc490,Name,prometheus,MaintainedBY,DevOps,,,,
,false,086685601027,100%,snap-03b9013e75c8edeaa,2021-05-18T08:10:00.934Z,completed,vol-023f5d5c1e0f83c60,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,MaintainedBY,DevOps,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,Name,prometheus,spotinst:aws:ec2:group:id,sig-c75b7930,Snapshot,true,,,,
,false,086685601027,100%,snap-06522c74f609172b9,2021-05-18T08:00:05.808Z,completed,vol-023f5d5c1e0f83c60,8,standard,,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-c75b7930,Name,prometheus,Snapshot,true,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-08b758f72eea9cb00,2021-05-17T14:49:59.441Z,completed,vol-09d9ae596be3eca0a,8,standard,,Name,prometheus,MaintainedBY,DevOps,spotinst:aws:ec2:group:id,sig-0e247c74,Snapshot,true,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-030a4f770d8ced8ac,2021-05-17T09:34:58.823Z,completed,vol-0ee90320dd4362cc8,8,standard,,spotinst:aws:ec2:group:id,sig-9c4fe14e,Snapshot,true,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,MaintainedBY,DevOps,Name,node-exporter,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-0d4d7c1035c581bcc,2021-05-17T09:24:59.672Z,completed,vol-0ee90320dd4362cc8,8,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-9c4fe14e,CreatedBy,terraform,Name,node-exporter,spotinst:accountId,act-bf1b8e33,Snapshot,true,MaintainedBY,DevOps,,,,
,false,086685601027,100%,snap-08d5515cddaa35502,2021-05-14T12:24:58.320Z,completed,vol-080b1f5869b1f6998,8,standard,,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,Snapshot,true,spotinst:aws:ec2:group:id,sig-45391c07,MaintainedBY,DevOps,Name,prometheus,,,,
,false,086685601027,100%,snap-04b80f71b19df59af,2021-05-14T12:15:03.981Z,completed,vol-080b1f5869b1f6998,8,standard,,spotinst:aws:ec2:group:id,sig-45391c07,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,Snapshot,true,Name,prometheus,MaintainedBY,DevOps,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-0b7a37b980885cb1e,2021-05-14T11:50:01.784Z,completed,vol-04d93e62d2872fbc5,8,standard,,spotinst:aws:ec2:group:id,sig-85e762bb,MaintainedBY,DevOps,Name,prometheus,Snapshot,true,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-014aac4c439c3701a,2021-05-14T12:00:01.239Z,completed,vol-04d93e62d2872fbc5,8,standard,,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Snapshot,true,Name,prometheus,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-85e762bb,,,,
,false,086685601027,100%,snap-0ab6ac683c66a2d8a,2021-05-14T09:30:01.510Z,completed,vol-0b9030ab8ef749cc6,8,standard,,CreatedBy,terraform,Name,node-exporter,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:id,sig-aa8f7ec8,Snapshot,true,MaintainedBY,DevOps,spotinst:aws:ec2:group:createdBy,spotinst,,,,
,false,086685601027,100%,snap-0f72a1b46d58e2806,2021-05-14T09:20:00.592Z,completed,vol-0b9030ab8ef749cc6,8,standard,,MaintainedBY,DevOps,Snapshot,true,spotinst:aws:ec2:group:id,sig-aa8f7ec8,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,Name,node-exporter,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-0b7d5743dae0269f1,2021-05-13T15:34:58.957Z,completed,vol-056f6cfc1a70464a1,8,standard,,MaintainedBY,DevOps,Snapshot,true,Name,prometheus,spotinst:aws:ec2:group:id,sig-275d98b2,spotinst:accountId,act-bf1b8e33,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-048cc34d5e7c70fb9,2021-05-13T15:24:58.606Z,completed,vol-056f6cfc1a70464a1,8,standard,,MaintainedBY,DevOps,Name,prometheus,Snapshot,true,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-275d98b2,,,,
,false,086685601027,100%,snap-04b9a7a2078968856,2021-04-29T10:24:58.432Z,completed,vol-0102abdfe3bdabdbb,100,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-b20677cf,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Name,xray,Snapshot,true,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-0f628f09929d428c1,2021-04-29T10:19:55.978Z,completed,vol-0102abdfe3bdabdbb,100,standard,,spotinst:aws:ec2:group:id,sig-b20677cf,spotinst:aws:ec2:group:createdBy,spotinst,Name,xray,Snapshot,true,MaintainedBY,DevOps,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-0f09a0a1108331e81,2021-04-29T10:09:58.008Z,completed,vol-0102abdfe3bdabdbb,100,standard,,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Name,xray,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-b20677cf,Snapshot,true,,,,
,false,086685601027,100%,snap-01d78f1e2f0243e78,2021-04-29T09:51:57.691Z,completed,vol-09123c195aa05fb3b,100,standard,,Snapshot,true,spotinst:aws:ec2:group:createdBy,spotinst,MaintainedBY,DevOps,Name,xray,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,spotinst:aws:ec2:group:id,sig-80fe0510,,,,
,false,086685601027,100%,snap-019dc60c8b55f9a41,2021-04-27T13:04:58.564Z,completed,vol-04726c8fd84f7d6e4,100,standard,,spotinst:aws:ec2:group:createdBy,spotinst,CreatedBy,terraform,spotinst:aws:ec2:group:id,sig-d50e4758,MaintainedBY,DevOps,spotinst:accountId,act-bf1b8e33,Name,xray,Snapshot,true,,,,
,false,086685601027,100%,snap-07e90c141f11aa011,2021-04-27T12:54:57.955Z,completed,vol-04726c8fd84f7d6e4,100,standard,,MaintainedBY,DevOps,spotinst:accountId,act-bf1b8e33,CreatedBy,terraform,spotinst:aws:ec2:group:id,sig-d50e4758,spotinst:aws:ec2:group:createdBy,spotinst,Name,xray,Snapshot,true,,,,
,false,086685601027,100%,snap-0c26cc9108b2c422a,2021-04-25T11:44:57.583Z,completed,vol-0f4cde38295c0ef50,100,standard,,Snapshot,true,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Name,xray,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-c594963b,,,,
,false,086685601027,100%,snap-0b3a0b06a9128f937,2021-04-25T11:34:58.333Z,completed,vol-0f4cde38295c0ef50,100,standard,,Snapshot,true,CreatedBy,terraform,spotinst:aws:ec2:group:createdBy,spotinst,MaintainedBY,DevOps,Name,xray,spotinst:aws:ec2:group:id,sig-c594963b,spotinst:accountId,act-bf1b8e33,,,,
,false,086685601027,100%,snap-05b3181efa41a3767,2021-04-22T15:59:57.389Z,completed,vol-06da7a8a20801be88,100,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-fac5e8ea,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Name,xray,Snapshot,true,CreatedBy,terraform,,,,
,false,086685601027,100%,snap-0bff7a41cc8f90f84,2021-04-22T16:09:57.535Z,completed,vol-06da7a8a20801be88,100,standard,,Name,xray,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-fac5e8ea,CreatedBy,terraform,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Snapshot,true,,,,
,false,086685601027,100%,snap-08723a0fd5019bfa4,2021-04-22T15:53:57.830Z,completed,vol-06da7a8a20801be88,100,standard,,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:aws:ec2:group:id,sig-fac5e8ea,CreatedBy,terraform,MaintainedBY,DevOps,Name,xray,spotinst:accountId,act-bf1b8e33,Snapshot,true,,,,
,false,086685601027,100%,snap-07a853a64cd932bf5,2021-04-22T09:49:58.801Z,completed,vol-09edced68079e0999,500,standard,,spotinst:aws:ec2:group:id,sig-1f7fe85f,spotinst:aws:ec2:group:createdBy,spotinst,spotinst:accountId,act-bf1b8e33,MaintainedBY,DevOps,Name,xray,CreatedBy,terraform,Snapshot,true,,,,
